section,topology_label,topology_class,traffic,rate,sample_count,completion_count,accepted_throughput_mean,accepted_throughput_sd,accepted_throughput_ci95,average_packet_latency_cycles_mean,average_packet_latency_cycles_sd,average_packet_latency_cycles_ci95,average_hops_mean,average_hops_sd,average_hops_ci95,delivered_escape_fraction_mean,delivered_escape_fraction_sd,delivered_escape_fraction_ci95,max_link_utilization_mean,max_link_utilization_sd,max_link_utilization_ci95,p95_link_utilization_mean,p95_link_utilization_sd,p95_link_utilization_ci95,link_utilization_cv_mean,link_utilization_cv_sd,link_utilization_cv_ci95,per_source_throughput_jain_mean,per_source_throughput_jain_sd,per_source_throughput_jain_ci95,express_traversals_per_packet_mean
main,random_p2,random,tornado,0.39,2,2,0.194897109375,5.071281446320657e-05,7.028437499997764e-05,24.5720837153,0.8057600518890891,1.1167264575319986,3.68856450036,0.0004728161416284717,0.0006552897399999046,2.485226787065e-05,4.528662076435652e-06,6.276405421342001e-06,0.638245,0.0004313351365237936,0.0005977999999999995,0.5851850000000001,0.0007283199846221265,0.0010093999999999756,1.16395824289,0.00020913193584686058,0.00028984207559997084,0.999967089758,2.518871332321583e-06,3.4909775600411303e-06,0.04058790768912295
main,random_p2,random,tornado,0.4,2,2,0.19952921875000001,0.00015092310360950134,0.00020916874999999665,165.5404053525,11.310830314877144,15.67601104034,3.69112091647,0.0008815785346507219,0.0012218055136000493,6.304300993744999e-05,1.0568566932578257e-05,1.464728647708199e-05,0.6562349999999999,0.001760695885154498,0.002440199999999992,0.5999099999999999,0.001301076477383214,0.0018031999999999534,1.1643608645499999,0.00018372202538073616,0.0002546257364000892,0.9998980173734999,2.0499724915204268e-05,2.8411169219999527e-05,0.039577888790856566
main,random_p2,random,tornado,0.41,2,2,0.20134375,6.209281422292853e-05,8.605624999997896e-05,1147.041341085,34.87409805859908,48.333034001000044,3.703232620485,0.0002755865736049102,0.00038194350459999524,9.66170798943e-05,3.870978206724173e-06,5.364902082008008e-06,0.6737500000000001,0.0014990663761154884,0.0020776000000000106,0.6145400000000001,0.0016404877323527823,0.0022735999999999885,1.1652322797,0.00022360701976958833,0.000309903518399981,0.9989637660785,8.486449868189742e-05,0.00011761619449993431,0.03941873804316347
main,random_p2,random,tornado,0.42,2,2,0.202427578125,8.286407592030168e-06,1.1484375000000433e-05,2211.142778565,36.42412784074985,50.481265678199875,3.71762663242,0.0001632920417000733,0.00022631122359983988,0.000151288697084,1.0977975981186452e-06,1.5214698469599965e-06,0.69066,0.0016122034611052922,0.0022343999999999494,0.629475,0.0012091525958289888,0.0016757999999999895,1.167373158445,0.0002712310503913579,0.0003759070574001555,0.99585774435,4.998798475766514e-05,6.92798122799898e-05,0.03934200352353794
main,random_p2,random,tornado,0.43,2,2,0.203260703125,2.994155276587267e-05,4.1496875000006645e-05,3143.469996955,41.32256812184541,57.27015754459989,3.733081001055,0.0001855378402394675,0.0002571423274000661,0.0002459905498265,1.4168929819465018e-05,1.9637134860699995e-05,0.7081500000000001,0.0015556349186104687,0.0021560000000000884,0.64433,0.0009333809511662341,0.001293599999999988,1.170999484425,0.0002077018194530352,0.0002878600354000493,0.9902491061500001,6.74592979011133e-05,9.349381691992286e-05,0.03905852507462161
main,random_p2,random,tornado,0.44,2,2,0.20384523437500002,2.4638251906958448e-05,3.41468749999857e-05,3919.0573851950003,38.61212787294285,53.51367901179998,3.7493107959,0.00021837640948773004,0.0003026542623998907,0.000400504200637,2.010264706293337e-05,2.7860847393680037e-05,0.7249049999999999,0.0018596908345206349,0.0025774000000000205,0.659215,0.0010818733752154398,0.0014994000000000305,1.17646128108,0.00023983157072177434,0.00033238959879997585,0.981789801532,3.423745556416941e-05,4.7450692519994666e-05,0.03874684738849203
main,random_p2,random,tornado,0.45,2,2,0.204146875,2.0992232566465958e-05,2.9093749999986596e-05,4497.892706245,35.81064256307792,49.631018462200004,3.7670683716399997,0.00015302209352110674,0.0002120778016002678,0.0006268445355215,3.7819935049448776e-05,5.241575577350003e-05,0.7447999999999999,0.0005374011537017641,0.0007447999999999832,0.674265,0.0009687362902256362,0.0013426000000000915,1.1839023338999999,0.0003687419594003139,0.000511050282399954,0.9700718858790001,8.166001590755589e-05,0.00011317500796006684,0.03817487746890993
main,random_p2,random,tornado,0.46,2,2,0.2037890625,3.646019340492489e-05,5.053124999999103e-05,4970.34784627,33.70110865011373,46.707353621600056,3.78422236615,0.0001804258754045067,0.00025005750560008977,0.0010074782927305,3.054097757804223e-05,4.232763540501992e-05,0.7467349999999999,6.363961030681366e-05,8.820000000003379e-05,0.6892400000000001,0.001060660171779783,0.001469999999999947,1.1941718536049999,0.00031878130856235164,0.0004418083529999217,0.954425778497,0.00023971380632998343,0.00033222638567994124,0.03775350664009025
main,random_p2,random,tornado,0.47,2,2,0.203859453125,5.513223184563182e-05,7.640937499999055e-05,5397.49290207,14.549821276973429,20.165023488400436,3.798976826465,0.00019852884844982915,0.0002751469462000599,0.001333626116915,9.827762704861764e-05,0.00013620584198899998,0.74673,0.00012727922061362733,0.00017640000000006758,0.703605,0.001237436867076479,0.0017150000000000286,1.20278314213,0.00029714282989550385,0.00041181895160014015,0.9407941737184999,0.00012039785611605854,0.000166862915379975,0.03754847047102616
main,random_p2,random,tornado,0.48,2,2,0.205229375,2.9389125593071966e-05,4.073125000000843e-05,5961.754283955001,6.987732894753166,9.684503697400523,3.80906155833,0.00035196828346424896,0.00048780315360031246,0.00170464147092,8.481534740674186e-05,0.00011754807430800004,0.74692,9.899494936613716e-05,0.0001372000000000284,0.718425,0.0011101576464629301,0.0015386000000000698,1.205856220145,0.00037393244137231684,0.0005182439234000124,0.9354646727645,0.00019288555862969077,0.00026732574554001905,0.03718819622225206
main,random_p2,random,tornado,0.49,2,2,0.20652765625,1.6572815184060337e-05,2.2968750000000867e-05,6461.498109205,5.3134439450510795,7.3640576002004305,3.81914952373,4.667187598465777e-07,6.46839199989202e-07,0.00223940845618,2.6568637467278827e-05,3.682225289119968e-05,0.7467600000000001,0.00015556349186103901,0.00021559999999999798,0.73305,0.0014849242404917434,0.002057999999999991,1.20938345313,0.00026455775135700657,0.0003666583368000076,0.9293707820270001,0.0002930379534082745,0.00040612988304003614,0.03689881541856034
main,random_p2,random,tornado,0.5,2,2,0.20780671875,2.7400387770981586e-05,3.797500000000397e-05,6905.753537525,0.62130263305183,0.8610815178000121,3.8290790913,0.0001768409571607919,0.00024508906239983474,0.002799325389685,9.201026956752523e-06,1.2751972767799863e-05,0.74971,7.071067811864696e-05,9.79999999999892e-05,0.747485,0.0005161879502661856,0.0007154000000000082,1.213125001495,0.0004654985410374692,0.000645148063000076,0.9228012545290001,0.00030343457128211574,0.00042053886028003306,0.03666229700565328
main,random_p2,random,tornado,0.51,2,2,0.20805828125,0.00011623067715753477,0.00016108749999999448,7637.3324684849995,30.91121439724078,42.84075745740038,3.833072125805,0.0004039066271160937,0.0005597860253999531,0.00349998143447,5.167890272340554e-05,7.162330501759998e-05,0.74999,0.0,0.0,0.74999,0.0,0.0,1.215131902235,3.205670713816521e-05,4.4428329399819326e-05,0.9166258695280001,0.00015410947525791615,0.00021358483579994703,0.03655228102862547
main,random_p2,random,tornado,0.52,2,2,0.20814484375,7.181553246424837e-05,9.953124999998562e-05,8355.051111320001,41.35711398627601,57.318035670001514,3.8367831310650002,0.00042628898918781904,0.0005908063965997367,0.00450971925152,8.170833445133866e-05,0.00011324197404519993,0.74999,0.0,0.0,0.74999,0.0,0.0,1.21731495053,7.287035193403386e-05,0.00010099315520001094,0.909661674084,8.243623389096871e-06,1.1425079119957717e-05,0.03634937168976314
main,random_p2,random,tornado,0.53,2,2,0.20821499999999998,7.932854201436541e-05,0.00010994374999999944,8992.724840840001,41.10675684827255,56.971058379200144,3.8404882060750003,0.000347844571066484,0.0004820879798000721,0.0057677696417550006,3.3885458748950867e-05,4.696284982340036e-05,0.74999,0.0,0.0,0.74999,0.0,0.0,1.219723457655,5.850114310977782e-05,8.107844780017358e-05,0.9020715424005,6.610019341278887e-06,9.161019419985372e-06,0.03618930592824744
main,random_p2,random,tornado,0.54,2,2,0.20831304687500002,3.92223292689284e-05,5.435937499998211e-05,9576.691210230001,38.32638550647823,53.11766029640111,3.84417229186,0.0003656021224491922,0.0005066986904000358,0.00713019263152,1.775123035722685e-05,2.4601950105599227e-05,0.7507999999999999,0.00025455844122717616,0.00035280000000002636,0.74999,0.0,0.0,1.222096002645,0.0001115384509079166,0.0001545844062000601,0.8940908134735,0.0001905729234754593,0.0002641205967400828,0.036027879609562205
main,random_p2,random,tornado,0.55,2,2,0.20855796875,4.772970773009063e-05,6.614999999999815e-05,10271.84835645,27.047498000100443,37.485919730001186,3.84638035019,0.0003508930427505425,0.0004863129460001758,0.008355352891235,0.00011304550427428532,0.00015667307560379996,0.7508699999999999,0.00015556349186103901,0.00021559999999999798,0.74999,0.0,0.0,1.22330423141,6.221262639605263e-05,8.622230120014507e-05,0.8891275348800001,3.322986799894636e-05,4.60542473999781e-05,0.03606499850967344
main,random_p2,random,tornado,0.56,2,2,0.20887203125,5.612660075667701e-05,7.778749999999279e-05,11096.3446604,29.803986414379523,41.30621776399901,3.8469692896199996,0.00025640898209990017,0.00035536471879995976,0.009108811887645,7.425188174110936e-05,0.00010290785782620003,0.75101,0.0004949747468306073,0.0006860000000000332,0.74999,0.0,0.0,1.2229292534949998,8.63132791593434e-05,0.00011962410180003767,0.886820445788,8.966039597815638e-05,0.00012426296904004982,0.0359898201143057
main,random_p2,random,tornado,0.57,2,2,0.209175,8.838834764850496e-06,1.2250000000025848e-05,11879.6319654,26.08494924776253,36.15189521999964,3.84730116088,0.0003569465697621565,0.0004947027064001919,0.0101753925437,5.32495856379938e-05,7.380016047599843e-05,0.7511749999999999,0.0004030508652763819,0.000558600000000069,0.74999,0.0,0.0,1.2225541931850001,0.00020119796441670564,0.00027884615219996516,0.884332986833,0.00015962840832971527,0.00022123368679991535,0.0360284420562909
main,random_p2,random,tornado,0.58,2,2,0.20948828125,1.767766952966174e-05,2.44999999999973e-05,12617.97325275,14.376457870963248,19.924754066001622,3.847830832975,0.00011410280193405971,0.0001581384153999199,0.011084666788,0.00017891016090627055,0.0002479568324800005,0.7510749999999999,0.00033234018715773493,0.0004606000000000797,0.74999,0.0,0.0,1.22233163213,3.690507670740661e-05,5.114782680003315e-05,0.8816615682919999,3.555666650207784e-05,4.927902560001528e-05,0.035946597365474973
main,random_p2,random,tornado,0.59,2,2,0.20979031250000002,4.286834860944052e-05,5.941250000000842e-05,13311.164988749999,13.201384569294735,18.29618555799952,3.8481329279,0.00028645615540570375,0.00039700797640000116,0.012213822485950002,9.862045960439262e-05,0.00013668098367,0.75084,0.0001979898987321958,0.00027439999999994796,0.74999,0.0,0.0,1.2222258979,8.118123249186243e-06,1.125114480001521e-05,0.8786552260065,3.4440591078924455e-05,4.773222397996157e-05,0.0359361855929697
main,random_p2,random,tornado,0.6,2,2,0.2101090625,4.110058165648219e-05,5.696250000001956e-05,13963.6757791,9.958415881945363,13.801660263998784,3.8484908673250002,0.00021052924248583636,0.0002917786437996117,0.0135052457147,0.0001756206440159114,0.00024339779466799922,0.7513749999999999,0.00027577164466275456,0.00038220000000000143,0.74999,0.0,0.0,1.222137423865,9.2694097615615e-05,0.00012846746499993954,0.87539636093,6.524841965526044e-06,9.042969599988292e-06,0.03589208292674175
main,random_p2,random,tornado,0.61,2,2,0.21039320312499998,4.010621274541738e-05,5.5584374999990135e-05,14581.4554766,3.2746873055211028,4.538485055998971,3.8489257069200002,0.00022099899782847997,0.00030628898439990056,0.0145954161578,0.0002440325382121833,0.00033821184269600016,0.751405,0.0002616295090390095,0.0003625999999999818,0.74999,0.0,0.0,1.2222145554,3.643485069779217e-05,5.049612679985938e-05,0.8718912824025,2.9215238843196408e-05,4.049025526001725e-05,0.035859944288371734
main,random_p2,random,tornado,0.62,2,2,0.210720625,8.83883476483087e-06,1.224999999999865e-05,15150.89648955,8.059131098186986,11.169385849998834,3.84924017673,0.00023964697342559104,0.00033213376000013284,0.0159460239914,2.44985823370718e-05,3.3953302852000875e-05,0.75149,0.00035355339059323483,0.000489999999999946,0.74999,0.0,0.0,1.222314340545,0.0002708810608187162,0.0003754219965998429,0.8682202864545,4.562327198466047e-06,6.323062900053244e-06,0.03584426511371033
main,random_p2,random,tornado,0.63,2,2,0.2110321875,2.872621298571505e-05,3.981250000001601e-05,15696.7379941,5.708607394806829,7.911726199999174,3.849469781975,0.0001702252024766585,0.00023592009420019268,0.01742883990025,4.631748813813155e-05,6.419276350200057e-05,0.751495,0.00027577164466275456,0.00038220000000000143,0.74999,0.0,0.0,1.222585832385,0.00012892173774237462,0.000178676412599974,0.86424754976,9.71432544950822e-05,0.00013463368184000625,0.035777276637529595
main,random_p2,random,tornado,0.64,2,2,0.211359765625,1.270582497443579e-05,1.760937499998616e-05,16208.099032999999,1.2258997128351286,1.6990103200007067,3.84977146571,0.0003420140018939665,0.0004740072231999459,0.01894429458645,0.00013163620520483202,0.0001824384725660012,0.7517400000000001,0.0004384062043356269,0.0006075999999999548,0.74999,0.0,0.0,1.222822365465,0.0001867149326137278,0.0002587736941999141,0.8601121634040001,0.00011309321749934119,0.00015673920275997898,0.035788361003924074
main,random_p2,random,tornado,0.65,2,2,0.211684609375,4.529902816961838e-06,6.278124999979928e-06,16693.547575149998,2.0548907020247538,2.8479332139978215,3.85029837023,0.00010118333171701744,0.0001402329432002958,0.020443887316199998,2.2358720805179553e-05,3.098760607599844e-05,0.7515700000000001,0.00015556349186103901,0.00021559999999999798,0.74999,0.0,0.0,1.2233998002050002,0.00015974644566473062,0.0002213972781999596,0.855676523082,4.78652176736232e-06,6.633780719997872e-06,0.03558581167146542
main,random_p2,random,tornado,0.66,2,2,0.212024453125,1.6572815184021084e-06,2.2968749999946467e-06,17137.62515705,6.055361882988462,8.392303401999378,3.85070155023,0.00035082347758530583,0.00048621653360003236,0.022214787448799997,4.238254701745467e-05,5.873921334399976e-05,0.7519750000000001,0.00028991378028642113,0.00040179999999991213,0.74999,0.0,0.0,1.2238254467599998,0.00025583809236906556,0.00035457350599999327,0.8511622789744999,0.00015138490444169,0.00020980877329999315,0.03556635833053118
main,random_p2,random,tornado,0.67,2,2,0.212186875,1.7014756922304823e-05,2.3581250000004883e-05,17607.94232515,11.437139008098466,15.851065957999234,3.850537842155,0.000229637077907077,0.000318260752599917,0.02392163780475,0.00021208895578451,0.0002939402961460017,0.7518400000000001,0.0003676955262169799,0.0005095999999999655,0.74999,0.0,0.0,1.224259364215,2.896297354922324e-05,4.0140633399965424e-05,0.84667639053,0.00026860253366724077,0.000372264119079988,0.0354596097531852
main,random_p2,random,tornado,0.68,2,2,0.21235125,1.8340582137018658e-05,2.5418749999989718e-05,18074.3383393,21.653525050781965,30.010254624001387,3.849736365415,0.00013530613415894103,0.00018752473459985095,0.0259641293204,3.365790278529463e-05,4.6647473347998854e-05,0.7518050000000001,0.00030405591591024474,0.00042140000000004055,0.74999,0.0,0.0,1.2244244692800001,0.0001175215995815853,0.000162876627200057,0.842338731163,0.0003045793913029601,0.0004221254998799883,0.03543067551553088
main,random_p2,random,tornado,0.69,2,2,0.212459921875,2.099223256646596e-06,2.909374999998659e-06,18521.770528300003,1.3857370995021654,1.9205336359995266,3.84905057505,8.847363886820779e-05,0.00012261820759992047,0.0278567242802,3.4046709267309e-05,4.718633164000209e-05,0.752125,0.0002899137802864997,0.000401800000000021,0.74999,0.0,0.0,1.22471025701,8.42879485612821e-05,0.00011681713679997151,0.8377566257,0.00030141049650570754,0.00041773363575998035,0.035340488810171
main,random_p2,random,tornado,0.7,2,2,0.212609765625,3.866990209624545e-06,5.359375000014709e-06,18934.70235375,3.9961397983755136,5.538367198001506,3.848153436145,7.622696661110115e-05,0.00010564518579998072,0.02991322199785,0.00032684363974304375,0.00045298217393799844,0.75229,0.00019798989873227432,0.0002744000000000568,0.74999,0.0,0.0,1.224971922835,4.465025768698523e-07,6.188209998470028e-07,0.8328821465995,0.0005075871820911056,0.0007034799434599838,0.03536298458479205
main,random_p2,random,tornado,0.71,2,2,0.21270796875,2.2097086912067365e-05,3.0624999999983024e-05,19313.29020305,0.008202650793997715,0.011368294000276365,3.847590344625,0.00016180968425732767,0.00022425678100002064,0.0322096499831,7.041199423438345e-05,9.758604525600121e-05,0.752715,0.0003889087296526368,0.0005390000000000493,0.74999,0.0,0.0,1.2254786763949999,8.974713111007296e-05,0.00012438317779994267,0.827807993344,0.0004032616410798333,0.0005588921203599328,0.03518945305495673
main,random_p2,random,tornado,0.72,2,2,0.212799140625,1.4252621058301309e-05,1.97531250000138e-05,19672.68447935,0.2932902858786447,0.4064795980018243,3.846879878995,0.00028595100539226004,0.00039630787419995704,0.0338372980478,0.00015023847815705317,0.0002082199075319986,0.752605,0.0004171930009000485,0.0005781999999999798,0.74999,0.0,0.0,1.226021633445,0.00020748893788546233,0.0002875649966000093,0.8224520189815,0.0005728970125561868,0.0007939947504999888,0.035149414998151655
main,random_p2,random,tornado,0.73,2,2,0.21291148437500002,4.308931947869033e-06,5.971875000018722e-06,19995.38170405,3.13792528799597,4.348942569997452,3.8462858880299997,0.00011624223128219629,0.00016110351319979617,0.0361212300034,0.00014041701118095397,0.00019460804876799963,0.752925,4.949747468306858e-05,6.86000000000142e-05,0.74999,0.0,0.0,1.2265643499799999,2.7798389893858028e-05,3.852660280002862e-05,0.816825418477,0.0003951445021233365,0.0005476423397199869,0.03512499856399141
main,random_p2,random,tornado,0.74,2,2,0.212949375,1.3258252147138362e-06,1.837499999984837e-06,20304.726008650003,0.5264825057615802,0.7296675260001938,3.845897205015,0.00019292812433671267,0.0002673847386001782,0.037643556441700005,8.74486232422151e-05,0.00012119760841999574,0.753185,6.363961030673517e-05,8.8199999999925e-05,0.74999,0.0,0.0,1.227291074815,0.00013441530689411058,0.0001862901110001891,0.8109994282345,0.0003254193929718998,0.0004510082686200789,0.03499181110040109
main,random_p2,random,tornado,0.75,2,2,0.213042734375,1.1379999759721953e-05,1.577187500000132e-05,20643.8007088,0.45911623058571555,0.6363026319999334,3.84537616816,7.731067139305071e-05,0.00010714712400021753,0.0370799231335,0.0002039062638574316,0.0002825996637240065,0.754035,0.0002474873734153429,0.000343000000000071,0.74999,0.0,0.0,1.2275043719099998,4.036728364005272e-05,5.5946200799925626e-05,0.8058860895025,0.0003871375961642463,0.0005365453342199955,0.03500581544939457
main,random_p2,random,tornado,0.76,2,2,0.21299039062500003,7.303087224442562e-05,0.00010121562500000346,21141.05892175,10.182011177885503,14.111547534000126,3.8452219096949998,0.00011188668685543882,0.00015506703659995402,0.03838882266335,0.0012072893937143342,0.0016732177336140023,0.7555099999999999,0.00046669047558311707,0.000646799999999994,0.74999,0.0,0.0,1.22807777007,0.00048657315861499784,0.0006743559928000442,0.803269522618,0.0008730674764058446,0.0012100097886799976,0.0349377508916812
main,random_p2,random,tornado,0.77,2,2,0.212980234375,4.275786317486468e-05,5.925937499998701e-05,21732.63997235,7.51439950990767,10.414426386001141,3.8451869831,0.00015195109544781038,0.00021059347399974724,0.03908527904795,0.0007901354734746931,0.0010950718966459979,0.75543,0.00025455844122717616,0.00035280000000002636,0.74999,0.0,0.0,1.22814451321,0.00029584917803920913,0.00041002604159998227,0.8026958554804999,0.00043111516479652005,0.0005974951347399515,0.034935753935364036
main,random_p2,random,tornado,0.78,2,2,0.212933828125,8.452135743870378e-05,0.00011714062499999899,22309.00133675,41.24057798040943,57.15652500600023,3.845054964375,0.00017250789872965251,0.00023908374979995982,0.0396397274389,0.0003291332648648455,0.00045615543246000056,0.7554449999999999,6.363961030681366e-05,8.820000000003379e-05,0.74999,0.0,0.0,1.228411459555,0.0004996844244756945,0.0006925272802001193,0.8017526287675001,0.0007157733343338726,0.0009920112298599747,0.03511179402304596
main,random_p2,random,tornado,0.79,2,2,0.21295398437500002,6.19823287883723e-05,8.590312499998475e-05,22902.70336215,16.803727620971422,23.288778310001142,3.844976430195,0.0001214210742764029,0.0001682810233996079,0.039391072335699995,0.0015585954741526495,0.0021601031206440013,0.755555,0.00014849242404920573,0.0002058000000000426,0.74999,0.0,0.0,1.228171527315,0.0004809315849430495,0.0006665371706000478,0.801731686126,0.0007945211613686312,0.0011011501499599418,0.035102201965540564
main,random_p2,random,tornado,0.8,2,2,0.21290859374999999,6.850096942746378e-05,9.493750000002355e-05,23458.16319085,37.99077305541033,52.65252516999964,3.844861959905,0.0003626383197312102,0.0005025910694000668,0.03971732464265,0.001926605923597554,0.002670139581970003,0.75558,9.899494936613716e-05,0.0001372000000000284,0.74999,0.0,0.0,1.2283959936,0.0004438646302801778,0.000615164992399948,0.801066151923,0.0011268067245274746,0.0015616744449599596,0.035079612279760794
main,random_p2,random,uniform_random,0.05,2,2,0.025007109375,1.2705824974445603e-05,1.760937499999976e-05,13.3331176402,0.012806885524140946,0.017749437775999796,4.120814064825,0.006212404338180048,0.008609953140599681,0.0,0.0,0.0,0.07889,5.6568542494921494e-05,7.83999999999968e-05,0.055099999999999996,0.0001697056274847694,0.0002351999999999972,0.485591809296,0.00021231098752594996,0.00029424801644002295,0.9996708750734999,6.146381799227205e-05,8.518450569990453e-05,0.4117170822720482
main,random_p2,random,uniform_random,0.1,2,2,0.049982578124999996,0.00011855087128330853,0.00016430312500000197,13.50522067975,0.005837649786179773,0.008090569829999835,4.16122608221,0.002979735318708423,0.004129702457999577,0.0,0.0,0.0,0.14408500000000002,0.0008414570696119891,0.0011661999999999966,0.108345,7.071067811862734e-06,9.7999999999962e-06,0.454276726207,0.0007338161488556109,0.0010170172949999989,0.9997951888859999,3.64645647391017e-05,5.0537308360067977e-05,0.38856903572071744
main,random_p2,random,uniform_random,0.15,2,2,0.0749278125,3.270368862987619e-05,4.532499999999773e-05,13.7014801047,0.0012760266539751665,0.001768482716001216,4.20732858649,0.0006143463498841894,0.0008514406012006148,0.0,0.0,0.0,0.200215,0.00027577164466275456,0.00038220000000000143,0.156905,3.535533905932348e-05,4.89999999999946e-05,0.4265479135895,0.0002666534185736154,0.00036956278337995746,0.9999050817315001,2.1758966126984144e-05,3.0156388499997798e-05,0.36427345586896387
main,random_p2,random,uniform_random,0.2,2,2,0.099949921875,8.728349330274655e-06,1.2096875000004446e-05,13.90645544155,0.0013026016359999047,0.0018053137620004378,4.249299833955,0.00024573805487800693,0.00034057556819966806,0.0,0.0,0.0,0.254975,0.002100107140124066,0.002910600000000027,0.205135,0.00038890872965261717,0.0005390000000000221,0.4029064998565,0.00021026921881659154,0.0002914182693800193,0.999924468552,1.0671034701944472e-05,1.4789299560042931e-05,0.341810208737822
main,random_p2,random,uniform_random,0.25,2,2,0.1248890625,6.187184335383572e-06,8.575000000001775e-06,14.1390395315,0.004690702151709244,0.006500981507999874,4.289553158765,0.002814825367196054,0.0039011489258004768,0.0,0.0,0.0,0.320585,0.0010394469683442046,0.0014405999999999718,0.253355,0.0005868986283848326,0.0008133999999999974,0.384636412196,0.0008808856803137826,0.0012208452664800016,0.999939067266,4.537135105160833e-06,6.288148440036778e-06,0.32116441369338694
main,random_p2,random,uniform_random,0.3,2,2,0.149835078125,7.965999831805368e-05,0.00011040312500000924,14.413992047050002,0.00040593649733959477,0.000562599281999887,4.32945464698,0.0010916643999716058,0.001512969667999737,0.0,0.0,0.0,0.38431000000000004,0.000494974746830568,0.0006859999999999788,0.30257,0.00011313708498984299,0.0001567999999999936,0.3703014498765,0.0003477966624606681,0.0004820215818599748,0.9999563540525,4.640197333063859e-07,6.430985400496247e-07,0.3016036286491016
main,random_p2,random,uniform_random,0.35,2,2,0.1748984375,0.00013766485146226486,0.0001907937500000123,14.769393100599999,0.0003794465095494514,0.000525886031999967,4.370238968360001,2.443604058094886e-05,3.386662440027166e-05,8.93873125435e-07,1.2641274970310037e-06,1.7519913258526e-06,0.44350500000000004,0.002354665581351203,0.0032633999999999996,0.348245,0.0009687362902255969,0.001342600000000037,0.35745470616700004,0.00038049808481333897,0.0005273434409600119,0.999961485754,1.5044815412684541e-05,2.0851050360017887e-05,0.2831325807840973
main,random_p2,random,uniform_random,0.4,2,2,0.19989640625,0.00011313708498984299,0.0001567999999999936,15.31047996865,0.005556390568631989,0.007700764442001286,4.41246734014,0.0007470659935030926,0.001035380642799808,5.588786312035e-05,1.6265090496234115e-06,2.254226534154002e-06,0.5058,0.0017253405460951744,0.002391199999999998,0.391395,0.0005303300858899308,0.0007350000000000277,0.347541405535,0.0008578767777931527,0.0011889565545200064,0.9999747694175001,9.232714455538443e-07,1.279588940052978e-06,0.2643909104369563
main,random_p2,random,uniform_random,0.45,2,2,0.224915390625,5.667902792947771e-05,7.8553124999991e-05,16.5547755606,0.05019320779309039,0.06956423689599936,4.4600290326900005,0.0016466091557578839,0.0022820838600005012,0.000845796087266,6.413813206528312e-05,8.889091590736007e-05,0.56603,0.0026587214972614084,0.0036847999999999855,0.44036,0.00012727922061358808,0.00017640000000001318,0.33728164830249996,0.00046754749112324777,0.000647987762940011,0.999979018481,8.151040484087064e-06,1.1296765760047122e-05,0.24271423054896232
main,random_p2,random,uniform_random,0.5,2,2,0.24887570312500001,2.0439805393665255e-05,2.8328124999988374e-05,251.60452105349998,14.42275200272683,19.98891445922,4.52812475751,0.000147963239476479,0.00020506658760028882,0.00722781859562,3.0337470578351952e-05,4.2045589093200064e-05,0.627305,0.0001767766952966959,0.0002450000000000818,0.476155,0.0008697413408594597,0.0012054000000000086,0.32748899726400005,0.00028403616022883345,0.00039365403419999387,0.999391260675,3.408484212178003e-05,4.723918107996771e-05,0.2123706859815201
main,random_p2,random,uniform_random,0.55,2,2,0.26362859375000003,0.0002183192186913637,0.0003025750000000237,2099.60386608,31.426513478927163,43.55492554839967,4.570836823545,0.0007413680351366145,0.0010274836754000914,0.01818472790585,0.0002736409874691215,0.0003792470597859978,0.627345,0.001096015510839185,0.0015190000000000503,0.49941499999999994,0.0013222896808188318,0.0018325999999999829,0.3233612450355,0.0003833246642680415,0.000531260880219978,0.9888420470279999,0.00026588773011695916,0.00036850159332000085,0.18832965109713734
main,random_p2,random,uniform_random,0.6,2,2,0.276731796875,3.01625236349851e-05,4.180312499999505e-05,3675.94877276,47.66654094794767,66.06245530640007,4.61690257141,0.00035916040795706757,0.0004977709296003319,0.032202621932800005,0.00033528748600340823,0.00046468474779999915,0.630995,0.00044547727214753867,0.000617400000000019,0.527545,0.0006010407640085777,0.000833000000000017,0.3254952104215,0.00013704430515769505,0.00018993371670000925,0.9740927594790001,9.117278141758556e-05,0.00012635902832002665,0.16721656851303485
main,random_p2,random,uniform_random,0.65,2,2,0.28227507812499997,0.00019920523851239269,0.00027608437499999303,6723.114513515,5.387671659162081,7.466931963400165,4.62673664673,0.001302220378164853,0.0018047853655993682,0.042839508142750005,0.001040462951883227,0.0014420080813460046,0.63432,0.0018950461735799584,0.0026264000000000153,0.538655,0.0002474873734153429,0.000343000000000071,0.332004032398,0.0006938433318044913,0.000961617797000046,0.9612099584105,0.0003976270020040809,0.0005510829090199264,0.156300532676443
main,random_p2,random,uniform_random,0.7,2,2,0.28386500000000003,1.568893170757136e-05,2.1743749999992844e-05,9979.280763744999,40.17778447454176,55.683568355800126,4.61680874263,0.002945053583711539,0.004081636025600338,0.04865647605595,0.0005640125573124513,0.0007816815237420012,0.6353599999999999,0.0010889444430272732,0.001509199999999986,0.54272,9.899494936613716e-05,0.0001372000000000284,0.3378382876985,8.1376198094804e-05,0.00011278165654003081,0.947092512186,0.00010963015921004439,0.0001519396488399671,0.15134835076292363
